City,DAY,MONTH,YEAR,Wind,Quality_wind
Gdańsk,16,4,2021,5.0,0
Gdańsk,17,4,2021,2.0,0
Gdańsk,18,4,2021,2.0,0
Gdańsk,19,4,2021,3.7,0
Gdańsk,20,4,2021,2.7,0
Gdańsk,21,4,2021,5.0,0
Gdańsk,22,4,2021,6.3,0
Gdańsk,23,4,2021,7.7,0
Gdańsk,24,4,2021,5.7,0
Gdańsk,25,4,2021,3.3,0
Gdańsk,26,4,2021,2.7,0
Gdańsk,27,4,2021,1.7,0
Gdańsk,28,4,2021,4.0,0
Gdańsk,29,4,2021,3.0,0
Gdańsk,30,4,2021,3.7,0
Gdańsk,1,5,2021,3.7,0
Gdańsk,2,5,2021,5.3,0
Gdańsk,3,5,2021,5.7,0
Gdańsk,4,5,2021,3.3,0
Gdańsk,5,5,2021,6.3,0
Gdańsk,6,5,2021,6.3,0
Gdańsk,7,5,2021,4.3,0
Gdańsk,8,5,2021,3.7,0
Gdańsk,9,5,2021,3.7,0
Gdańsk,10,5,2021,4.7,0
Gdańsk,11,5,2021,5.0,0
Gdańsk,12,5,2021,4.7,0
Gdańsk,13,5,2021,4.3,0
Gdańsk,14,5,2021,3.7,0
Gdańsk,15,5,2021,2.3,0
Gdańsk,16,5,2021,2.7,0
Gdańsk,17,5,2021,2.0,0
Gdańsk,18,5,2021,4.3,0
Gdańsk,19,5,2021,6.0,0
Gdańsk,20,5,2021,6.3,0
Gdańsk,21,5,2021,1.7,0
Gdańsk,22,5,2021,4.3,0
Gdańsk,23,5,2021,3.7,0
Gdańsk,24,5,2021,3.0,0
Gdańsk,25,5,2021,3.3,0
Gdańsk,26,5,2021,5.7,0
Gdańsk,27,5,2021,3.3,0
Gdańsk,28,5,2021,2.7,0
Gdańsk,29,5,2021,2.7,0
Gdańsk,30,5,2021,5.3,0
Gdańsk,31,5,2021,3.3,0
Gdańsk,1,6,2021,2.7,0
Gdańsk,2,6,2021,4.0,0
Gdańsk,3,6,2021,2.3,0
Gdańsk,4,6,2021,2.0,0
Gdańsk,5,6,2021,2.7,0
Gdańsk,6,6,2021,2.0,0
Gdańsk,7,6,2021,3.0,0
Gdańsk,8,6,2021,3.0,0
Gdańsk,9,6,2021,4.7,0
Gdańsk,10,6,2021,4.7,0
Gdańsk,11,6,2021,2.3,0
Gdańsk,12,6,2021,6.0,0
Gdańsk,13,6,2021,8.7,0
Gdańsk,14,6,2021,3.7,0
Gdańsk,15,6,2021,4.3,0
Gdańsk,16,6,2021,3.7,0
Gdańsk,17,6,2021,3.3,0
Gdańsk,18,6,2021,3.3,0
Gdańsk,19,6,2021,4.7,0
Gdańsk,20,6,2021,4.7,0
Gdańsk,21,6,2021,3.3,0
Gdańsk,22,6,2021,3.3,0
Gdańsk,23,6,2021,3.3,0
Gdańsk,24,6,2021,1.7,0
Gdańsk,25,6,2021,5.0,0
Gdańsk,26,6,2021,5.7,0
Gdańsk,27,6,2021,2.7,0
Gdańsk,28,6,2021,3.7,0
Gdańsk,29,6,2021,3.0,0
Gdańsk,30,6,2021,3.3,0
Gdańsk,1,7,2021,2.7,0
Gdańsk,2,7,2021,4.7,0
Gdańsk,3,7,2021,4.3,0
Gdańsk,4,7,2021,2.7,0
Gdańsk,5,7,2021,2.7,0
Gdańsk,6,7,2021,2.7,0
Gdańsk,7,7,2021,4.0,0
Gdańsk,8,7,2021,3.0,0
Gdańsk,9,7,2021,2.0,0
Gdańsk,10,7,2021,3.7,0
Gdańsk,11,7,2021,3.0,0
Gdańsk,12,7,2021,4.0,0
Gdańsk,13,7,2021,3.0,0
Gdańsk,14,7,2021,3.0,0
Gdańsk,15,7,2021,2.3,0
Gdańsk,16,7,2021,2.0,0
Gdańsk,17,7,2021,5.0,0
Gdańsk,18,7,2021,6.0,0
Gdańsk,19,7,2021,4.3,0
Gdańsk,20,7,2021,4.7,0
Gdańsk,21,7,2021,5.3,0
Gdańsk,22,7,2021,2.0,0
Gdańsk,23,7,2021,3.0,0
Gdańsk,24,7,2021,3.0,0
Gdańsk,25,7,2021,3.7,0
Gdańsk,26,7,2021,2.7,0
Gdańsk,27,7,2021,2.3,0
Gdańsk,28,7,2021,1.3,0
Gdańsk,29,7,2021,3.7,0
Gdańsk,30,7,2021,5.0,0
Gdańsk,31,7,2021,3.3,0
Gdańsk,1,8,2021,3.0,0
Gdańsk,2,8,2021,4.7,0
Gdańsk,3,8,2021,3.7,0
Gdańsk,4,8,2021,2.0,0
Gdańsk,5,8,2021,3.3,0
Gdańsk,6,8,2021,5.3,0
Gdańsk,7,8,2021,3.3,0
Gdańsk,8,8,2021,2.3,0
Gdańsk,9,8,2021,3.0,0
Gdańsk,10,8,2021,3.7,0
Gdańsk,11,8,2021,3.7,0
Gdańsk,12,8,2021,3.7,0
Gdańsk,13,8,2021,2.3,0
Gdańsk,14,8,2021,3.7,0
Gdańsk,15,8,2021,3.7,0
Gdańsk,16,8,2021,2.7,0
Gdańsk,17,8,2021,7.3,0
Gdańsk,18,8,2021,6.7,0
Gdańsk,19,8,2021,5.3,0
Gdańsk,20,8,2021,3.7,0
Gdańsk,21,8,2021,2.7,0
Gdańsk,22,8,2021,2.3,0
Gdańsk,23,8,2021,5.3,0
Gdańsk,24,8,2021,5.7,0
Gdańsk,25,8,2021,4.3,0
Gdańsk,26,8,2021,3.3,0
Gdańsk,27,8,2021,2.3,0
Gdańsk,28,8,2021,1.0,0
Gdańsk,29,8,2021,3.7,0
Gdańsk,30,8,2021,3.7,0
Gdańsk,31,8,2021,6.0,0
Gdańsk,1,9,2021,5.7,0
Gdańsk,2,9,2021,5.7,0
Gdańsk,3,9,2021,5.3,0
Gdańsk,4,9,2021,0.7,0
Gdańsk,5,9,2021,2.7,0
Gdańsk,6,9,2021,1.7,0
Gdańsk,7,9,2021,1.3,0
Gdańsk,8,9,2021,2.0,0
Gdańsk,9,9,2021,3.3,0
Gdańsk,10,9,2021,1.0,0
Gdańsk,11,9,2021,1.7,0
Gdańsk,12,9,2021,2.3,0
Gdańsk,13,9,2021,4.7,0
Gdańsk,14,9,2021,1.3,0
Gdańsk,15,9,2021,2.3,0
Gdańsk,16,9,2021,3.0,0
Gdańsk,17,9,2021,2.0,0
Gdańsk,18,9,2021,4.0,0
Gdańsk,19,9,2021,4.0,0
Gdańsk,20,9,2021,4.0,0
Gdańsk,21,9,2021,3.3,0
Gdańsk,22,9,2021,2.0,0
Gdańsk,23,9,2021,6.3,0
Gdańsk,24,9,2021,9.3,0
Gdańsk,25,9,2021,7.7,0
Gdańsk,26,9,2021,2.0,0
Gdańsk,27,9,2021,5.3,0
Gdańsk,28,9,2021,3.7,0
Gdańsk,29,9,2021,4.7,0
Gdańsk,30,9,2021,2.0,0
Gdańsk,1,10,2021,1.7,0
Gdańsk,2,10,2021,4.0,0
Gdańsk,3,10,2021,5.0,0
Gdańsk,4,10,2021,1.0,0
Gdańsk,5,10,2021,5.3,0
Gdańsk,6,10,2021,2.3,0
Gdańsk,7,10,2021,1.7,0
Gdańsk,8,10,2021,2.3,0
Gdańsk,9,10,2021,1.7,0
Gdańsk,10,10,2021,2.0,0
Gdańsk,11,10,2021,3.7,0
Gdańsk,12,10,2021,4.0,0
Gdańsk,13,10,2021,2.7,0
Gdańsk,14,10,2021,3.0,0
Gdańsk,15,10,2021,5.7,0
Gdańsk,16,10,2021,4.0,0
Gdańsk,17,10,2021,5.0,0
Gdańsk,18,10,2021,1.3,0
Gdańsk,19,10,2021,3.0,0
Gdańsk,20,10,2021,6.7,0
Gdańsk,21,10,2021,7.0,0
Gdańsk,22,10,2021,7.3,0
Gdańsk,23,10,2021,5.3,0
Gdańsk,24,10,2021,2.3,0
Gdańsk,25,10,2021,1.3,0
Gdańsk,26,10,2021,2.7,0
Gdańsk,27,10,2021,5.3,0
Gdańsk,28,10,2021,4.3,0
Gdańsk,29,10,2021,1.7,0
Gdańsk,30,10,2021,2.0,0
Gdańsk,31,10,2021,3.3,0
Gdańsk,1,11,2021,2.7,0
Gdańsk,2,11,2021,2.7,0
Gdańsk,3,11,2021,3.0,0
Gdańsk,4,11,2021,4.3,0
Gdańsk,5,11,2021,6.0,0
Gdańsk,6,11,2021,7.0,0
Gdańsk,7,11,2021,6.3,0
Gdańsk,8,11,2021,2.3,0
Gdańsk,9,11,2021,3.3,0
Gdańsk,10,11,2021,2.0,0
Gdańsk,11,11,2021,2.7,0
Gdańsk,12,11,2021,3.0,0
Gdańsk,13,11,2021,4.3,0
Gdańsk,14,11,2021,3.3,0
Gdańsk,15,11,2021,3.7,0
Gdańsk,16,11,2021,1.3,0
Gdańsk,17,11,2021,2.0,0
Gdańsk,18,11,2021,5.0,0
Gdańsk,19,11,2021,10.3,0
Gdańsk,20,11,2021,6.3,0
Gdańsk,21,11,2021,5.0,0
Gdańsk,22,11,2021,3.0,0
Gdańsk,23,11,2021,4.0,0
Gdańsk,24,11,2021,3.3,0
Gdańsk,25,11,2021,3.3,0
Gdańsk,26,11,2021,4.0,0
Gdańsk,27,11,2021,2.0,0
Gdańsk,28,11,2021,1.3,0
Gdańsk,29,11,2021,5.0,0
Gdańsk,30,11,2021,3.7,0
Gdańsk,1,12,2021,2.3,0
Gdańsk,2,12,2021,9.0,0
Gdańsk,3,12,2021,5.3,0
Gdańsk,4,12,2021,3.3,0
Gdańsk,5,12,2021,3.3,0
Gdańsk,6,12,2021,3.7,0
Gdańsk,7,12,2021,2.3,0
Gdańsk,8,12,2021,4.0,0
Gdańsk,9,12,2021,4.3,0
Gdańsk,10,12,2021,4.7,0
Gdańsk,11,12,2021,2.0,0
Gdańsk,12,12,2021,2.3,0
Gdańsk,13,12,2021,1.3,0
Gdańsk,14,12,2021,3.0,0
Gdańsk,15,12,2021,5.0,0
Gdańsk,16,12,2021,8.3,0
Gdańsk,17,12,2021,5.7,0
Gdańsk,18,12,2021,6.7,0
Gdańsk,19,12,2021,7.0,0
Gdańsk,20,12,2021,6.0,0
Gdańsk,21,12,2021,4.0,0
Gdańsk,22,12,2021,1.7,0
Gdańsk,23,12,2021,3.3,0
Gdańsk,24,12,2021,3.7,0
Gdańsk,25,12,2021,5.0,0
Gdańsk,26,12,2021,3.3,0
Gdańsk,27,12,2021,2.7,0
Gdańsk,28,12,2021,5.0,0
Gdańsk,29,12,2021,2.0,0
Gdańsk,30,12,2021,2.3,0
Gdańsk,31,12,2021,4.7,0
Gdańsk,1,1,2022,4.0,0
Gdańsk,2,1,2022,4.3,0
Gdańsk,3,1,2022,5.7,0
Gdańsk,4,1,2022,3.7,0
Gdańsk,5,1,2022,4.3,0
Gdańsk,6,1,2022,5.3,0
Gdańsk,7,1,2022,3.0,0
Gdańsk,8,1,2022,3.3,0
Gdańsk,9,1,2022,3.7,0
Gdańsk,10,1,2022,2.0,0
Gdańsk,11,1,2022,0.3,0
Gdańsk,12,1,2022,4.3,0
Gdańsk,13,1,2022,11.7,0
Gdańsk,14,1,2022,12.3,0
Gdańsk,15,1,2022,5.0,0
Gdańsk,16,1,2022,4.7,0
Gdańsk,17,1,2022,10.3,0
Gdańsk,18,1,2022,3.7,0
Gdańsk,19,1,2022,5.0,0
Gdańsk,20,1,2022,9.7,0
Gdańsk,21,1,2022,9.0,0
Gdańsk,22,1,2022,6.0,0
Gdańsk,23,1,2022,1.7,0
Gdańsk,24,1,2022,3.7,0
Gdańsk,25,1,2022,5.0,0
Gdańsk,26,1,2022,5.0,0
Gdańsk,27,1,2022,8.3,0
Gdańsk,28,1,2022,7.7,0
Gdańsk,29,1,2022,6.0,0
Gdańsk,30,1,2022,13.0,0
Gdańsk,31,1,2022,4.3,0
Gdańsk,1,2,2022,3.7,0
Gdańsk,2,2,2022,4.3,0
Gdańsk,3,2,2022,2.0,0
Gdańsk,4,2,2022,3.7,0
Gdańsk,5,2,2022,7.0,0
Gdańsk,6,2,2022,5.0,0
Gdańsk,7,2,2022,7.0,0
Gdańsk,8,2,2022,7.3,0
Gdańsk,9,2,2022,5.7,0
Gdańsk,10,2,2022,3.7,0
Gdańsk,11,2,2022,5.3,0
Gdańsk,12,2,2022,4.0,0
Gdańsk,13,2,2022,5.0,0
Gdańsk,14,2,2022,4.0,0
Gdańsk,15,2,2022,3.3,0
Gdańsk,16,2,2022,5.7,0
Gdańsk,17,2,2022,9.3,0
Gdańsk,18,2,2022,6.7,0
Gdańsk,19,2,2022,11.0,0
Gdańsk,20,2,2022,4.3,0
Gdańsk,21,2,2022,8.3,0
Gdańsk,22,2,2022,6.3,0
Gdańsk,23,2,2022,9.7,0
Gdańsk,24,2,2022,4.0,0
Gdańsk,25,2,2022,6.3,0
Gdańsk,26,2,2022,2.7,0
Gdańsk,27,2,2022,1.3,0
Gdańsk,28,2,2022,1.0,0
Gdańsk,1,3,2022,0.7,0
Gdańsk,2,3,2022,1.3,0
Gdańsk,3,3,2022,3.3,0
Gdańsk,4,3,2022,3.7,0
Gdańsk,5,3,2022,2.0,0
Gdańsk,6,3,2022,2.0,0
Gdańsk,7,3,2022,4.0,0
Gdańsk,8,3,2022,2.3,0
Gdańsk,9,3,2022,3.7,0
Gdańsk,10,3,2022,3.3,0
Gdańsk,11,3,2022,3.0,0
Gdańsk,12,3,2022,1.0,0
Gdańsk,13,3,2022,2.0,0
Gdańsk,14,3,2022,4.0,0
Gdańsk,15,3,2022,1.7,0
Gdańsk,16,3,2022,2.0,0
Gdańsk,17,3,2022,3.0,0
Gdańsk,18,3,2022,1.7,0
Gdańsk,19,3,2022,1.7,0
Gdańsk,20,3,2022,2.7,0
Gdańsk,21,3,2022,3.0,0
Gdańsk,22,3,2022,1.3,0
Gdańsk,23,3,2022,2.7,0
Gdańsk,24,3,2022,4.0,0
Gdańsk,25,3,2022,4.3,0
Gdańsk,26,3,2022,6.0,0
Gdańsk,27,3,2022,3.3,0
Gdańsk,28,3,2022,7.0,0
Gdańsk,29,3,2022,3.0,0
Gdańsk,30,3,2022,4.7,0
Gdańsk,31,3,2022,6.0,0
Gdańsk,1,4,2022,7.0,0
Gdańsk,2,4,2022,6.0,0
Gdańsk,3,4,2022,3.3,0
Gdańsk,4,4,2022,8.3,0
Gdańsk,5,4,2022,6.3,0
Gdańsk,6,4,2022,4.0,0
Gdańsk,7,4,2022,4.7,0
Gdańsk,8,4,2022,7.3,0
Gdańsk,9,4,2022,7.0,0
Gdańsk,10,4,2022,7.7,0
Gdańsk,11,4,2022,3.7,0
Gdańsk,12,4,2022,3.3,0
Gdańsk,13,4,2022,2.3,0
Gdańsk,14,4,2022,2.7,0
Gdańsk,15,4,2022,5.0,0
Gdańsk,16,4,2022,4.3,0
Gdańsk,17,4,2022,2.3,0
Gdańsk,18,4,2022,2.7,0
Gdańsk,19,4,2022,4.0,0
Gdańsk,20,4,2022,4.3,0
Gdańsk,21,4,2022,3.3,0
Gdańsk,22,4,2022,6.0,0
Gdańsk,23,4,2022,4.3,0
Gdańsk,24,4,2022,4.3,0
Gdańsk,25,4,2022,3.7,0
Gdańsk,26,4,2022,2.3,0
Gdańsk,27,4,2022,3.7,0
Gdańsk,28,4,2022,1.7,0
Gdańsk,29,4,2022,3.0,0
Gdańsk,30,4,2022,3.7,0
Gdańsk,1,5,2022,3.0,0
Gdańsk,2,5,2022,2.0,0
Gdańsk,3,5,2022,5.3,0
Gdańsk,4,5,2022,4.0,0
Gdańsk,5,5,2022,0.7,0
Gdańsk,6,5,2022,4.3,0
Gdańsk,7,5,2022,4.7,0
Gdańsk,8,5,2022,4.3,0
Gdańsk,9,5,2022,4.0,0
Gdańsk,10,5,2022,2.0,0
Gdańsk,11,5,2022,2.3,0
Gdańsk,12,5,2022,6.7,0
Gdańsk,13,5,2022,5.3,0
Gdańsk,14,5,2022,7.0,0
Gdańsk,15,5,2022,6.0,0
Gdańsk,16,5,2022,2.7,0
Gdańsk,17,5,2022,3.3,0
Gdańsk,18,5,2022,1.7,0
Gdańsk,19,5,2022,3.0,0
Gdańsk,20,5,2022,7.3,0
Gdańsk,21,5,2022,5.7,0
Gdańsk,22,5,2022,5.3,0
Gdańsk,23,5,2022,2.7,0
Gdańsk,24,5,2022,5.0,0
Gdańsk,25,5,2022,3.0,0
Gdańsk,26,5,2022,7.3,0
Gdańsk,27,5,2022,8.3,0
Gdańsk,28,5,2022,5.7,0
Gdańsk,29,5,2022,2.3,0
Gdańsk,30,5,2022,1.7,0
Gdańsk,31,5,2022,2.7,0
Gdańsk,1,6,2022,3.0,0
Gdańsk,2,6,2022,4.3,0
Gdańsk,3,6,2022,3.3,0
Gdańsk,4,6,2022,3.0,0
Gdańsk,5,6,2022,2.3,0
Gdańsk,6,6,2022,2.7,0
Gdańsk,7,6,2022,3.0,0
Gdańsk,8,6,2022,1.7,0
Gdańsk,9,6,2022,1.7,0
Gdańsk,10,6,2022,5.7,0
Gdańsk,11,6,2022,1.3,0
Gdańsk,12,6,2022,3.3,0
Gdańsk,13,6,2022,3.3,0
Gdańsk,14,6,2022,7.7,0
Gdańsk,15,6,2022,5.0,0
Gdańsk,16,6,2022,5.0,0
Gdańsk,17,6,2022,4.0,0
Gdańsk,18,6,2022,2.7,0
Gdańsk,19,6,2022,5.7,0
Gdańsk,20,6,2022,2.0,0
Gdańsk,21,6,2022,8.7,0
Gdańsk,22,6,2022,3.7,0
Gdańsk,23,6,2022,2.7,0
Gdańsk,24,6,2022,4.0,0
Gdańsk,25,6,2022,4.0,0
Gdańsk,26,6,2022,2.7,0
Gdańsk,27,6,2022,3.7,0
Gdańsk,28,6,2022,5.3,0
Gdańsk,29,6,2022,3.3,0
Gdańsk,30,6,2022,3.0,0
Gdańsk,1,7,2022,3.3,0
Gdańsk,2,7,2022,6.0,0
Gdańsk,3,7,2022,2.7,0
Gdańsk,4,7,2022,3.3,0
Gdańsk,5,7,2022,3.3,0
Gdańsk,6,7,2022,5.0,0
Gdańsk,7,7,2022,4.0,0
Gdańsk,8,7,2022,6.0,0
Gdańsk,9,7,2022,6.7,0
Gdańsk,10,7,2022,4.3,0
Gdańsk,11,7,2022,4.3,0
Gdańsk,12,7,2022,9.7,0
Gdańsk,13,7,2022,6.0,0
Gdańsk,14,7,2022,8.0,0
Gdańsk,15,7,2022,6.3,0
Gdańsk,16,7,2022,3.3,0
Gdańsk,17,7,2022,7.0,0
Gdańsk,18,7,2022,3.7,0
Gdańsk,19,7,2022,3.7,0
Gdańsk,20,7,2022,2.7,0
Gdańsk,21,7,2022,2.3,0
Gdańsk,22,7,2022,2.0,0
Gdańsk,23,7,2022,4.7,0
Gdańsk,24,7,2022,4.3,0
Gdańsk,25,7,2022,3.0,0
Gdańsk,26,7,2022,5.3,0
Gdańsk,27,7,2022,5.0,0
Gdańsk,28,7,2022,5.3,0
Gdańsk,29,7,2022,3.7,0
Gdańsk,30,7,2022,3.7,0
Gdańsk,31,7,2022,3.0,0
Gdańsk,1,8,2022,2.0,0
Gdańsk,2,8,2022,3.3,0
Gdańsk,3,8,2022,1.7,0
Gdańsk,4,8,2022,3.0,0
Gdańsk,5,8,2022,4.0,0
Gdańsk,6,8,2022,5.7,0
Gdańsk,7,8,2022,3.0,0
Gdańsk,8,8,2022,2.7,0
Gdańsk,9,8,2022,2.7,0
Gdańsk,10,8,2022,2.3,0
Gdańsk,11,8,2022,2.3,0
Gdańsk,12,8,2022,2.7,0
Gdańsk,13,8,2022,4.7,0
Gdańsk,14,8,2022,3.3,0
Gdańsk,15,8,2022,3.0,0
Gdańsk,16,8,2022,3.3,0
Gdańsk,17,8,2022,2.0,0
Gdańsk,18,8,2022,2.7,0
Gdańsk,19,8,2022,4.3,0
Gdańsk,20,8,2022,2.0,0
Gdańsk,21,8,2022,4.0,0
Gdańsk,22,8,2022,3.3,0
Gdańsk,23,8,2022,2.7,0
Gdańsk,24,8,2022,2.7,0
Gdańsk,25,8,2022,3.0,0
Gdańsk,26,8,2022,2.7,0
Gdańsk,27,8,2022,2.7,0
Gdańsk,28,8,2022,4.0,0
Gdańsk,29,8,2022,6.0,0
Gdańsk,30,8,2022,4.7,0
Gdańsk,31,8,2022,3.3,0
Gdańsk,1,9,2022,2.7,0
Gdańsk,2,9,2022,1.7,0
Gdańsk,3,9,2022,3.3,0
Gdańsk,4,9,2022,3.7,0
Gdańsk,5,9,2022,1.7,0
Gdańsk,6,9,2022,3.3,0
Gdańsk,7,9,2022,2.3,0
Gdańsk,8,9,2022,5.7,0
Gdańsk,9,9,2022,5.0,0
Gdańsk,10,9,2022,2.7,0
Gdańsk,11,9,2022,4.0,0
Gdańsk,12,9,2022,3.0,0
Gdańsk,13,9,2022,1.7,0
Gdańsk,14,9,2022,4.7,0
Gdańsk,15,9,2022,5.3,0
Gdańsk,16,9,2022,6.7,0
Gdańsk,17,9,2022,3.3,0
Gdańsk,18,9,2022,2.7,0
Gdańsk,19,9,2022,2.7,0
Gdańsk,20,9,2022,3.7,0
Gdańsk,21,9,2022,4.3,0
Gdańsk,22,9,2022,1.7,0
Gdańsk,23,9,2022,1.7,0
Gdańsk,24,9,2022,1.3,0
Gdańsk,25,9,2022,0.3,0
Gdańsk,26,9,2022,1.0,0
Gdańsk,27,9,2022,3.7,0
Gdańsk,28,9,2022,1.7,0
Gdańsk,29,9,2022,2.3,0
Gdańsk,30,9,2022,1.0,0
Gdańsk,1,10,2022,2.0,0
Gdańsk,2,10,2022,4.0,0
Gdańsk,3,10,2022,5.3,0
Gdańsk,4,10,2022,4.3,0
Gdańsk,5,10,2022,2.3,0
Gdańsk,6,10,2022,5.7,0
Gdańsk,7,10,2022,3.7,0
Gdańsk,8,10,2022,3.0,0
Gdańsk,9,10,2022,2.7,0
Gdańsk,10,10,2022,3.3,0
Gdańsk,11,10,2022,5.7,0
Gdańsk,12,10,2022,3.3,0
Gdańsk,13,10,2022,2.3,0
Gdańsk,14,10,2022,1.7,0
Gdańsk,15,10,2022,3.0,0
Gdańsk,16,10,2022,2.3,0
Gdańsk,17,10,2022,2.0,0
Gdańsk,18,10,2022,4.3,0
Gdańsk,19,10,2022,4.7,0
Gdańsk,20,10,2022,1.0,0
Gdańsk,21,10,2022,2.7,0
Gdańsk,22,10,2022,2.3,0
Gdańsk,23,10,2022,3.0,0
Gdańsk,24,10,2022,2.0,0
Gdańsk,25,10,2022,4.0,0
Gdańsk,26,10,2022,3.7,0
Gdańsk,27,10,2022,2.0,0
Gdańsk,28,10,2022,2.3,0
Gdańsk,29,10,2022,6.3,0
Gdańsk,30,10,2022,1.7,0
Gdańsk,31,10,2022,1.7,0
Gdańsk,1,11,2022,1.7,0
Gdańsk,2,11,2022,3.3,0
Gdańsk,3,11,2022,2.0,0
Gdańsk,4,11,2022,4.7,0
Gdańsk,5,11,2022,2.7,0
Gdańsk,6,11,2022,1.7,0
Gdańsk,7,11,2022,3.0,0
Gdańsk,8,11,2022,4.3,0
Gdańsk,9,11,2022,2.7,0
Gdańsk,10,11,2022,4.3,0
Gdańsk,11,11,2022,5.0,0
Gdańsk,12,11,2022,5.3,0
Gdańsk,13,11,2022,1.0,0
Gdańsk,14,11,2022,3.0,0
Gdańsk,15,11,2022,1.3,0
Gdańsk,16,11,2022,6.0,0
Gdańsk,17,11,2022,4.3,0
Gdańsk,18,11,2022,3.0,0
Gdańsk,19,11,2022,4.0,0
Gdańsk,20,11,2022,2.7,0
Gdańsk,21,11,2022,2.3,0
Gdańsk,22,11,2022,2.7,0
Gdańsk,23,11,2022,3.3,0
Gdańsk,24,11,2022,1.0,0
Gdańsk,25,11,2022,1.0,0
Gdańsk,26,11,2022,1.7,0
Gdańsk,27,11,2022,1.7,0
Gdańsk,28,11,2022,2.7,0
Gdańsk,29,11,2022,4.7,0
Gdańsk,30,11,2022,4.0,0
Gdańsk,1,12,2022,2.7,0
Gdańsk,2,12,2022,2.0,0
Gdańsk,3,12,2022,3.0,0
Gdańsk,4,12,2022,4.0,0
Gdańsk,5,12,2022,4.0,0
Gdańsk,6,12,2022,1.3,0
Gdańsk,7,12,2022,4.7,0
Gdańsk,8,12,2022,2.3,0
Gdańsk,9,12,2022,1.0,0
Gdańsk,10,12,2022,1.7,0
Gdańsk,11,12,2022,3.7,0
Gdańsk,12,12,2022,7.3,0
Gdańsk,13,12,2022,5.3,0
Gdańsk,14,12,2022,2.3,0
Gdańsk,15,12,2022,2.7,0
Gdańsk,16,12,2022,1.7,0
Gdańsk,17,12,2022,2.0,0
Gdańsk,18,12,2022,3.0,0
Gdańsk,19,12,2022,3.7,0
Gdańsk,20,12,2022,4.0,0
Gdańsk,21,12,2022,3.0,0
Gdańsk,22,12,2022,2.7,0
Gdańsk,23,12,2022,4.3,0
Gdańsk,24,12,2022,2.0,0
Gdańsk,25,12,2022,2.7,0
Gdańsk,26,12,2022,6.0,0
Gdańsk,27,12,2022,6.0,0
Gdańsk,28,12,2022,6.0,0
Gdańsk,29,12,2022,4.3,0
Gdańsk,30,12,2022,6.3,0
Gdańsk,31,12,2022,4.7,0
Katowice,1,1,2000,0.5,0
Katowice,2,1,2000,0.0,0
Katowice,3,1,2000,4.0,0
Katowice,4,1,2000,0.0,0
Katowice,5,1,2000,5.2,0
Katowice,6,1,2000,0.0,0
Katowice,7,1,2000,4.0,0
Katowice,8,1,2000,0.0,0
Katowice,9,1,2000,5.2,0
Katowice,10,1,2000,0.0,0
Katowice,11,1,2000,0.5,0
Katowice,12,1,2000,0.0,0
Katowice,13,1,2000,1.5,0
Katowice,14,1,2000,0.0,0
Katowice,15,1,2000,2.0,0
Katowice,16,1,2000,0.0,0
Katowice,17,1,2000,5.2,0
Katowice,18,1,2000,3.5,0
Katowice,19,1,2000,3.5,0
Katowice,20,1,2000,0.0,0
Katowice,21,1,2000,3.7,0
Katowice,22,1,2000,0.0,0
Katowice,23,1,2000,1.7,0
Katowice,24,1,2000,0.0,0
Katowice,25,1,2000,2.7,0
Katowice,26,1,2000,0.0,0
Katowice,27,1,2000,5.2,0
Katowice,28,1,2000,0.0,0
Katowice,29,1,2000,8.0,0
Katowice,30,1,2000,0.0,0
Katowice,31,1,2000,5.7,0
Katowice,1,2,2000,0.0,0
Katowice,2,2,2000,3.5,0
Katowice,3,2,2000,0.0,0
Katowice,4,2,2000,4.5,0
Katowice,5,2,2000,0.0,0
Katowice,6,2,2000,5.0,0
Katowice,7,2,2000,0.0,0
Katowice,8,2,2000,5.2,0
Katowice,9,2,2000,0.0,0
Katowice,10,2,2000,4.5,0
Katowice,11,2,2000,0.0,0
Katowice,12,2,2000,1.0,0
Katowice,13,2,2000,0.0,0
Katowice,14,2,2000,3.2,0
Katowice,15,2,2000,0.0,0
Katowice,16,2,2000,4.7,0
Katowice,17,2,2000,0.0,0
Katowice,18,2,2000,2.5,0
Katowice,19,2,2000,0.0,0
Katowice,20,2,2000,1.5,0
Katowice,21,2,2000,0.0,0
Katowice,22,2,2000,1.0,0
Katowice,23,2,2000,0.0,0
Katowice,24,2,2000,3.0,0
Katowice,25,2,2000,0.0,0
Katowice,26,2,2000,4.2,0
Katowice,27,2,2000,0.0,0
Katowice,28,2,2000,6.2,0
Katowice,29,2,2000,0.0,0
Katowice,1,3,2000,4.7,0
Katowice,2,3,2000,0.0,0
Katowice,3,3,2000,7.5,0
Katowice,4,3,2000,0.0,0
Katowice,5,3,2000,3.7,0
Katowice,6,3,2000,0.0,0
Katowice,7,3,2000,7.7,0
Katowice,8,3,2000,0.0,0
Katowice,9,3,2000,6.7,0
Katowice,10,3,2000,0.0,0
Katowice,11,3,2000,3.2,0
Katowice,12,3,2000,0.0,0
Katowice,13,3,2000,1.2,0
Katowice,14,3,2000,0.0,0
Katowice,15,3,2000,5.2,0
Katowice,16,3,2000,0.0,0
Katowice,17,3,2000,2.2,0
Katowice,18,3,2000,0.0,0
Katowice,19,3,2000,1.5,0
Katowice,20,3,2000,0.0,0
Katowice,21,3,2000,1.5,0
